Route stop,Business,GitHub Pages link,HTTP status,Audit status
951,Shanghai House,https://axel-slid.github.io/bay-area-final-1000-websites/shanghai-house-bay-area/,200,PASS
952,H&Q Beauty Salon,https://axel-slid.github.io/bay-area-final-1000-websites/hq-beauty-salon-bay-area/,200,PASS
953,The Pot's,https://axel-slid.github.io/bay-area-final-1000-websites/the-pots-bay-area/,200,PASS
954,I D Hair Salon,https://axel-slid.github.io/bay-area-final-1000-websites/i-d-hair-salon-san-francisco/,200,PASS
955,The Clean Cycle Laundromat,https://axel-slid.github.io/bay-area-final-1000-websites/the-clean-cycle-laundromat-san-francisco/,200,PASS
956,J J Cosmetology Health Spa,https://axel-slid.github.io/bay-area-final-1000-websites/j-j-cosmetology-health-spa-san-francisco/,200,PASS
957,Law Office Of Kurt D. Huysentruyt,https://axel-slid.github.io/bay-area-final-1000-websites/law-office-of-kurt-d-huysentruyt-bay-area/,200,PASS
958,JT’s Auto Repair,https://axel-slid.github.io/bay-area-final-1000-websites/jts-auto-repair-bay-area/,200,PASS
959,Sunset Hardware,https://axel-slid.github.io/bay-area-final-1000-websites/sunset-hardware-san-francisco/,200,PASS
960,Kaili Beauty Nail Salon,https://axel-slid.github.io/bay-area-final-1000-websites/kaili-beauty-nail-salon-bay-area/,200,PASS
962,Oriental Seafood Restaurant,https://axel-slid.github.io/bay-area-final-1000-websites/oriental-seafood-restaurant-bay-area/,200,PASS
963,Bright N' Clean Laundry Center,https://axel-slid.github.io/bay-area-final-1000-websites/bright-n-clean-laundry-center-bay-area/,200,PASS
964,Dumpling Kitchen,https://axel-slid.github.io/bay-area-final-1000-websites/dumpling-kitchen-san-francisco-3/,200,PASS
965,T-28 Bakery & Cafe,https://axel-slid.github.io/bay-area-final-1000-websites/t-28-bakery-cafe-san-francisco/,200,PASS
966,"Beverly Presley-Nelson, DDS General Dentistry",https://axel-slid.github.io/bay-area-final-1000-websites/beverly-presley-nelson-dds-general-dentistry-bay-area/,200,PASS
967,Taraval Okazu Ya,https://axel-slid.github.io/bay-area-final-1000-websites/taraval-okazu-ya-bay-area/,200,PASS
968,Parkside Day Spa,https://axel-slid.github.io/bay-area-final-1000-websites/parkside-day-spa-san-francisco/,200,PASS
969,"United Associates Inv., Inc.",https://axel-slid.github.io/bay-area-final-1000-websites/united-associates-inv-inc-bay-area/,200,PASS
970,Flora Permanent Beauty Center,https://axel-slid.github.io/bay-area-final-1000-websites/flora-permanent-beauty-center-bay-area/,200,PASS
971,Lou's Cafe,https://axel-slid.github.io/bay-area-final-1000-websites/lous-cafe-san-francisco/,200,PASS
972,123 Wash & Dry,https://axel-slid.github.io/bay-area-final-1000-websites/123-wash-dry-san-francisco/,200,PASS
973,Dragon Lounge,https://axel-slid.github.io/bay-area-final-1000-websites/dragon-lounge-san-francisco/,200,PASS
974,Banhwich,https://axel-slid.github.io/bay-area-final-1000-websites/banhwich-san-francisco/,200,PASS
975,Made in China,https://axel-slid.github.io/bay-area-final-1000-websites/made-in-china-san-francisco/,200,PASS
976,Just Won Ton,https://axel-slid.github.io/bay-area-final-1000-websites/just-won-ton-san-francisco/,200,PASS
977,Riverside Seafood Restaurant,https://axel-slid.github.io/bay-area-final-1000-websites/riverside-seafood-restaurant-san-francisco/,200,PASS
978,My Cup of Tea (Cool Tea Bar),https://axel-slid.github.io/bay-area-final-1000-websites/my-cup-of-tea-cool-tea-bar-san-francisco/,200,PASS
979,Hall of Flame,https://axel-slid.github.io/bay-area-final-1000-websites/hall-of-flame-bay-area/,200,PASS
980,Elite Hair Salon Hair Nail,https://axel-slid.github.io/bay-area-final-1000-websites/elite-hair-salon-hair-nail-daly-city/,200,PASS
981,Coastside Barber Shop,https://axel-slid.github.io/bay-area-final-1000-websites/coastside-barber-shop-pacifica/,200,PASS
982,Redeye Grill,https://axel-slid.github.io/bay-area-final-1000-websites/redeye-grill-pacifica/,200,PASS
983,New York Nails 2,https://axel-slid.github.io/bay-area-final-1000-websites/new-york-nails-2-pacifica/,200,PASS
984,Seaview Tire and Brake Center,https://axel-slid.github.io/bay-area-final-1000-websites/seaview-tire-and-brake-center-pacifica/,200,PASS
985,Simon’s Auto Werks,https://axel-slid.github.io/bay-area-final-1000-websites/simons-auto-werks-pacifica/,200,PASS
986,Buona Italia Caffe,https://axel-slid.github.io/bay-area-final-1000-websites/buona-italia-caffe-pacifica/,200,PASS
987,Loco Burger,https://axel-slid.github.io/bay-area-final-1000-websites/loco-burger-pacifica/,200,PASS
988,Taqueria Pacifica,https://axel-slid.github.io/bay-area-final-1000-websites/taqueria-pacifica-pacifica/,200,PASS
989,Kitten & Pinky,https://axel-slid.github.io/bay-area-final-1000-websites/kitten-pinky-pacifica/,200,PASS
990,The Tan Line,https://axel-slid.github.io/bay-area-final-1000-websites/the-tan-line-pacifica/,200,PASS
991,Cafe Pacifica,https://axel-slid.github.io/bay-area-final-1000-websites/cafe-pacifica-pacifica/,200,PASS
992,Chit Chat Cafe At the Pier,https://axel-slid.github.io/bay-area-final-1000-websites/chit-chat-cafe-at-the-pier-pacifica/,200,PASS
993,Reflections Hair Salon,https://axel-slid.github.io/bay-area-final-1000-websites/reflections-hair-salon-pacifica/,200,PASS
994,Johnny’s Barber Shop,https://axel-slid.github.io/bay-area-final-1000-websites/johnnys-barber-shop-pacifica/,200,PASS
995,Asian King's Kitchen,https://axel-slid.github.io/bay-area-final-1000-websites/asian-kings-kitchen-half-moon-bay/,200,PASS
996,La Di Da,https://axel-slid.github.io/bay-area-final-1000-websites/la-di-da-bay-area/,200,PASS
997,Cafe Capistrano,https://axel-slid.github.io/bay-area-final-1000-websites/cafe-capistrano-half-moon-bay/,200,PASS
998,Downtown Local,https://axel-slid.github.io/bay-area-final-1000-websites/downtown-local-pescadero/,200,PASS
999,Mercado & Taqueria De Amigos,https://axel-slid.github.io/bay-area-final-1000-websites/mercado-taqueria-de-amigos-pescadero/,200,PASS
1000,Pine Tent,https://axel-slid.github.io/bay-area-final-1000-websites/pine-tent-rossi-road/,200,PASS
